% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=449147, Sun Feb 26 20:54:59 2023
1 10 -0.13604140722454283 -0.05593216008041908 0.12213071836724577 0.14787247176747473 0.8786531896386891 0.9423005105551725 1.0379704236521086 1.1236795449631896
2 20 -0.18045950361011587 -0.15622043428150223 0.02202774585278598 0.3382589533343657 0.8691844017753894 0.9459652806790804 1.0175582562234249 1.146404535341539
2 20 -0.16960801233120393 -0.15271254202506174 0.05821450772893341 0.2043214602889638 0.8786531896386891 0.9423005105551725 1.0379704236521086 1.1236795449631896
2 20 -0.3477391729258479 -0.2864487201710662 0.07938078177659934 0.1586645599642967 0.8829748997650245 0.9640573935832103 1.0001645869073497 1.1360543417279572
3 30 -0.1956080602295333 -0.15931866864021157 0.04839886732943391 0.07175284848453514 0.8786531896386891 0.9423005105551725 1.0379704236521086 1.1236795449631896
3 30 -0.21177748807907307 -0.1480460197248534 -0.03597713998494579 0.34598826511975606 0.8691844017753894 0.9459652806790804 1.0175582562234249 1.146404535341539
3 30 -0.3257868062486488 -0.18462945073371467 0.17541131218030181 0.2211747291111376 0.8829748997650245 0.9640573935832103 1.0001645869073497 1.1360543417279572
4 40 -0.2618720275456343 -0.14590948636457868 0.019332399831571697 0.19874963009589214 0.8786531896386891 0.9423005105551725 1.0379704236521086 1.1236795449631896
4 40 -0.2635335783770987 -0.20380188319521828 0.07788014344382511 0.44320342217320513 0.8691844017753894 0.9459652806790804 1.0175582562234249 1.146404535341539
5 50 -0.09938054860760703 -0.06926699962007622 0.14110142856427307 0.17627153505907253 0.8830448123615636 0.9283805368704231 1.0640199707803586 1.107340480566877
4 40 -0.32986591454571446 -0.1547636501201807 0.2763349063685788 0.324794203393678 0.8829748997650245 0.9640573935832103 1.0001645869073497 1.1360543417279572
6 60 -0.19881630555139948 -0.1388517727922269 0.09857514288664782 0.1066922650018911 0.8830448123615636 0.9283805368704231 1.0640199707803586 1.107340480566877
5 50 -0.4334123803142444 -0.18096741360950971 0.26596963226409526 0.330977386837526 0.7114281572591608 0.792390029905295 1.1200423693453818 1.2694459848440591
5 50 -0.24037075917439768 -0.2157572127702226 -0.004722533358664055 0.3243126889726808 0.7910454945155204 0.8837917410352444 1.0249822217616247 1.2420026687399628
7 70 -0.29737944585938836 -0.20510652044386757 0.05401753773962204 0.09832936006855894 0.8830448123615636 0.9283805368704231 1.0640199707803586 1.107340480566877
6 60 -0.36295880552360005 -0.1892380529442764 0.31666925310095473 0.35832648976063686 0.7114281572591608 0.792390029905295 1.1200423693453818 1.2694459848440591
6 60 -0.20441737908142532 -0.20353490053603665 0.16971244527984133 0.2197607313422134 0.7910454945155204 0.8837917410352444 1.0249822217616247 1.2420026687399628
8 80 -0.36478135619241914 -0.21574027536625096 0.11006871132575011 0.15667491964168634 0.8830448123615636 0.9283805368704231 1.0640199707803586 1.107340480566877
7 70 -0.3617023616595688 -0.22048749285281022 0.2497980411353879 0.28946289963245175 0.7114281572591608 0.792390029905295 1.1200423693453818 1.2694459848440591
7 70 -0.31735754144809913 -0.2401604601411873 0.20041555448391513 0.21363067146147371 0.7910454945155204 0.8837917410352444 1.0249822217616247 1.2420026687399628
9 90 -0.44715023049799296 -0.30560584174767363 0.13162224846936096 0.29732363600597994 0.5847946404769298 0.938939963823523 1.0997231253747177 1.2518051047669536
8 80 -0.37535463804904 -0.2928171690827921 0.2552227892237746 0.26859992267587185 0.7114281572591608 0.792390029905295 1.1200423693453818 1.2694459848440591
8 80 -0.451241208966689 -0.30496953025936313 0.08867027892099502 0.18283922309501002 0.7910454945155204 0.8837917410352444 1.0249822217616247 1.2420026687399628
10 100 -0.42254853507884127 -0.32142715561394397 0.2027554170769342 0.27145182359491415 0.5847946404769298 0.938939963823523 1.0997231253747177 1.2518051047669536
9 90 -0.38873624258519013 -0.3222415385646591 0.27045570049842876 0.2844696412602295 0.6439056667744936 0.7968315972312071 1.1373110056465565 1.2872329138057639
9 90 -0.45586943605676566 -0.24313860205155166 0.07847130591667245 0.18529955215855337 0.7247136992993098 0.9054075007897797 0.9977445281124788 1.2882286940536303
11 110 -0.41826874184026247 -0.24419951334573106 0.24757003447462725 0.30720045772898097 0.5847946404769298 0.938939963823523 1.0997231253747177 1.2518051047669536
10 100 -0.42246324058834356 -0.3859399462248234 0.22103394464718357 0.3974148527907273 0.6439056667744936 0.7968315972312071 1.1373110056465565 1.2872329138057639
10 100 -0.48977366495782276 -0.22686656168184155 0.04900587051836159 0.21755308916436922 0.7247136992993098 0.9054075007897797 0.9977445281124788 1.2882286940536303
12 120 -0.4430779292268474 -0.2629050073170591 0.2648739867139708 0.3191232088730862 0.5847946404769298 0.938939963823523 1.0997231253747177 1.2518051047669536
11 110 -0.36766099071224 -0.3118293045313869 0.3459458122291691 0.36712702040760503 0.6439056667744936 0.7968315972312071 1.1373110056465565 1.2872329138057639
11 110 -0.5470125328326305 -0.3995834737728084 0.10870696326797202 0.2920140407112047 0.7247136992993098 0.9054075007897797 0.9977445281124788 1.2882286940536303
13 130 -0.4375666622760137 -0.30557415422760853 0.22420603938630937 0.3337700025291437 0.5190987571187557 0.9313311698009441 1.15876165945155 1.2330572367493968
12 120 -0.624664579342149 -0.38600806469219906 0.23616368880693236 0.3386806601044415 0.7247136992993098 0.9054075007897797 0.9977445281124788 1.2882286940536303
