% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=449147, Sun Feb 26 20:54:59 2023, <python>{}</python>
1 10 1.3615877677050423 1 0 1.0 0.8212246684501506 0.9264918491437926 0.9829357781413263
2 20 1.3009799014130363 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
2 20 1.4715765113187342 1 0 0.9765889020909578 0.8132466783641575 0.9210579179503492 0.8918661783629183
3 30 1.3216112938116824 1 0 0.9765889020909578 0.8132466783641575 0.9210579179503492 0.8918661783629183
3 30 1.2171471237535287 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
4 40 1.4357339844702302 1 0 0.9765889020909578 0.8132466783641575 0.9210579179503492 0.8156140614796805
4 40 1.074852408203307 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
5 50 1.5847817157874926 1 0 0.9765889020909578 0.7829657929256277 0.9210579179503492 0.7546925524920037
6 60 1.7308122869468714 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6560802272936562
5 50 0.9438096720837285 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
7 70 1.660668738466637 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
6 60 0.8334106497313989 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
8 80 1.3256737172638218 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
7 70 0.7165307511230637 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
9 90 1.394723325070892 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
8 80 0.6785808771664673 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
10 100 1.4345792783808757 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
9 90 0.6404203263532672 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
11 110 1.110430722750704 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
10 100 0.664689382930908 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
12 120 0.9762812879531119 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
11 110 0.827392634298575 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
13 130 0.859495412560849 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
12 120 1.0384698534876002 1 0 1.0 0.9056462668024872 1.0 0.9163334471625251
13 130 1.0489787916745013 1 0 0.9567316884379499 0.9056462668024872 1.0 0.9037213498796298
14 140 0.7531544622015229 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
15 150 0.7864505695727365 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
14 140 0.9623651879335413 1 0 0.9567316884379499 0.9056462668024872 1.0 0.9037213498796298
16 160 0.6878714524118195 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
15 150 0.936507463781295 1 0 0.9567316884379499 0.9056462668024872 1.0 0.9037213498796298
17 170 0.6765960311176206 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
16 160 1.0666990483937842 1 0 0.9567316884379499 0.9056462668024872 1.0 0.7489639621768195
18 180 0.5834886337024073 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
17 170 0.8351068687281685 1 0 0.9567316884379499 0.9056462668024872 1.0 0.7489639621768195
19 190 0.5348343605838387 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
18 180 0.7173696322116633 1 0 0.9567316884379499 0.9056462668024872 1.0 0.7489639621768195
20 200 0.4323588576792384 1 0 0.9587343846525693 0.7066923855401286 0.9210579179503492 0.6108130387858679
